product_id,product_name,category,sub_category,brand,model,processor,ram,storage,gpu,display,operating_system,price,original_price,discount_percentage,rating,review_count,color,battery,weight,warranty,stock_status,seller,description,features,purpose,image_url,product_url
200054,ASUS ROG Strix G16,Electronics,Laptop,ASUS,ROG Strix G16,Intel Core Ultra 5,32GB,256GB SSD,RTX 3050,14 OLED,Windows 11,145000,150000,3,4.1,6849,Black,10 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"ASUS ROG Strix G16 laptop with Intel Core Ultra 5, 32GB, 256GB SSD and RTX 3050. Ideal for gaming.","Intel Core Ultra 5, 32GB, 256GB SSD, RTX 3050, Windows 11",Gaming,https://example.com/images/laptops/200054.jpg,https://example.com/products/200054
200055,Acer Swift Go,Electronics,Laptop,Acer,Swift Go,Ryzen 5 7530U,8GB,512GB SSD,Integrated,14 FHD IPS,Windows 11,119000,129000,8,4.7,1446,Black,8 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Acer Swift Go laptop with Ryzen 5 7530U, 8GB, 512GB SSD and Integrated. Ideal for gaming.","Ryzen 5 7530U, 8GB, 512GB SSD, Integrated, Windows 11",Gaming,https://example.com/images/laptops/200055.jpg,https://example.com/products/200055
200056,HP Victus 15,Electronics,Laptop,HP,Victus 15,Ryzen 5 7530U,16GB,512GB SSD,RTX 4050,16 WQXGA,Windows 11,45000,56000,20,4.7,501,Silver,8 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"HP Victus 15 laptop with Ryzen 5 7530U, 16GB, 512GB SSD and RTX 4050. Ideal for programming.","Ryzen 5 7530U, 16GB, 512GB SSD, RTX 4050, Windows 11",Programming,https://example.com/images/laptops/200056.jpg,https://example.com/products/200056
200057,HP Pavilion 15,Electronics,Laptop,HP,Pavilion 15,Intel Core i7-13620H,32GB,256GB SSD,RTX 4050,14 OLED,Windows 11,62000,70000,11,4.8,15299,Blue,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"HP Pavilion 15 laptop with Intel Core i7-13620H, 32GB, 256GB SSD and RTX 4050. Ideal for office.","Intel Core i7-13620H, 32GB, 256GB SSD, RTX 4050, Windows 11",Office,https://example.com/images/laptops/200057.jpg,https://example.com/products/200057
200058,ASUS ROG Strix G16,Electronics,Laptop,ASUS,ROG Strix G16,Intel Core Ultra 5,16GB,256GB SSD,RTX 3050,14 OLED,Windows 11,103000,112000,8,4.7,3182,Blue,8 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"ASUS ROG Strix G16 laptop with Intel Core Ultra 5, 16GB, 256GB SSD and RTX 3050. Ideal for programming.","Intel Core Ultra 5, 16GB, 256GB SSD, RTX 3050, Windows 11",Programming,https://example.com/images/laptops/200058.jpg,https://example.com/products/200058
200059,Lenovo Yoga Slim 6,Electronics,Laptop,Lenovo,Yoga Slim 6,Intel Core i5-13420H,8GB,512GB SSD,RTX 4050,14 FHD IPS,Windows 11,73000,77000,5,4.5,15790,Blue,12 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Lenovo Yoga Slim 6 laptop with Intel Core i5-13420H, 8GB, 512GB SSD and RTX 4050. Ideal for gaming.","Intel Core i5-13420H, 8GB, 512GB SSD, RTX 4050, Windows 11",Gaming,https://example.com/images/laptops/200059.jpg,https://example.com/products/200059
200060,ASUS ROG Strix G16,Electronics,Laptop,ASUS,ROG Strix G16,Ryzen 7 7840HS,32GB,512GB SSD,Integrated,15.6 FHD,Windows 11,116000,125000,7,4.5,13512,Grey,8 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"ASUS ROG Strix G16 laptop with Ryzen 7 7840HS, 32GB, 512GB SSD and Integrated. Ideal for programming.","Ryzen 7 7840HS, 32GB, 512GB SSD, Integrated, Windows 11",Programming,https://example.com/images/laptops/200060.jpg,https://example.com/products/200060
200061,Acer Aspire 5,Electronics,Laptop,Acer,Aspire 5,Intel Core i5-13420H,8GB,1TB SSD,RTX 3050,14 OLED,Windows 11,54000,64000,16,4.6,3662,Black,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Acer Aspire 5 laptop with Intel Core i5-13420H, 8GB, 1TB SSD and RTX 3050. Ideal for students.","Intel Core i5-13420H, 8GB, 1TB SSD, RTX 3050, Windows 11",Students,https://example.com/images/laptops/200061.jpg,https://example.com/products/200061
200062,HP Pavilion 15,Electronics,Laptop,HP,Pavilion 15,Intel Core i5-13420H,32GB,256GB SSD,RTX 3050,14 OLED,Windows 11,67000,81000,17,4.8,9996,Grey,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"HP Pavilion 15 laptop with Intel Core i5-13420H, 32GB, 256GB SSD and RTX 3050. Ideal for students.","Intel Core i5-13420H, 32GB, 256GB SSD, RTX 3050, Windows 11",Students,https://example.com/images/laptops/200062.jpg,https://example.com/products/200062
200063,Apple MacBook Air M3,Electronics,Laptop,Apple,MacBook Air M3,Apple M4,16GB,1TB SSD,RTX 4060,15.6 FHD,macOS,215000,220000,2,4.5,13692,Black,12 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M3 laptop with Apple M4, 16GB, 1TB SSD and RTX 4060. Ideal for programming.","Apple M4, 16GB, 1TB SSD, RTX 4060, Windows 11",Programming,https://example.com/images/laptops/200063.jpg,https://example.com/products/200063
200064,Apple MacBook Air M2,Electronics,Laptop,Apple,MacBook Air M2,Apple M2,8GB,1TB SSD,Integrated,14 OLED,macOS,133000,147000,10,4.4,14532,Black,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M2 laptop with Apple M2, 8GB, 1TB SSD and Integrated. Ideal for gaming.","Apple M2, 8GB, 1TB SSD, Integrated, Windows 11",Gaming,https://example.com/images/laptops/200064.jpg,https://example.com/products/200064
200065,Lenovo Yoga Slim 6,Electronics,Laptop,Lenovo,Yoga Slim 6,Ryzen 7 7840HS,32GB,1TB SSD,Integrated,14 OLED,Windows 11,114000,123000,7,4.7,10911,Grey,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Lenovo Yoga Slim 6 laptop with Ryzen 7 7840HS, 32GB, 1TB SSD and Integrated. Ideal for students.","Ryzen 7 7840HS, 32GB, 1TB SSD, Integrated, Windows 11",Students,https://example.com/images/laptops/200065.jpg,https://example.com/products/200065
200066,Dell Inspiron 15,Electronics,Laptop,Dell,Inspiron 15,Intel Core i7-1355U,32GB,256GB SSD,Integrated,14 OLED,Windows 11,128000,140000,9,4.9,8446,Black,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Dell Inspiron 15 laptop with Intel Core i7-1355U, 32GB, 256GB SSD and Integrated. Ideal for gaming.","Intel Core i7-1355U, 32GB, 256GB SSD, Integrated, Windows 11",Gaming,https://example.com/images/laptops/200066.jpg,https://example.com/products/200066
200067,Dell Inspiron 15,Electronics,Laptop,Dell,Inspiron 15,Intel Core i7-1355U,8GB,1TB SSD,RTX 3050,15.6 FHD,Windows 11,110000,121000,9,4.9,9839,Silver,12 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Dell Inspiron 15 laptop with Intel Core i7-1355U, 8GB, 1TB SSD and RTX 3050. Ideal for programming.","Intel Core i7-1355U, 8GB, 1TB SSD, RTX 3050, Windows 11",Programming,https://example.com/images/laptops/200067.jpg,https://example.com/products/200067
200068,Dell Inspiron 15,Electronics,Laptop,Dell,Inspiron 15,Intel Core i7-1355U,32GB,512GB SSD,RTX 4050,14 FHD IPS,Windows 11,59000,68000,13,4.2,7961,Grey,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Dell Inspiron 15 laptop with Intel Core i7-1355U, 32GB, 512GB SSD and RTX 4050. Ideal for machine learning.","Intel Core i7-1355U, 32GB, 512GB SSD, RTX 4050, Windows 11",Machine Learning,https://example.com/images/laptops/200068.jpg,https://example.com/products/200068
200069,HP Envy x360,Electronics,Laptop,HP,Envy x360,Ryzen 5 7530U,8GB,512GB SSD,RTX 3050,14 FHD IPS,Windows 11,74000,85000,13,4.3,5194,Blue,10 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"HP Envy x360 laptop with Ryzen 5 7530U, 8GB, 512GB SSD and RTX 3050. Ideal for gaming.","Ryzen 5 7530U, 8GB, 512GB SSD, RTX 3050, Windows 11",Gaming,https://example.com/images/laptops/200069.jpg,https://example.com/products/200069
200070,Dell XPS 13,Electronics,Laptop,Dell,XPS 13,Ryzen 7 7730U,32GB,512GB SSD,RTX 4050,15.6 FHD,Windows 11,102000,107000,5,4.4,4936,Black,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Dell XPS 13 laptop with Ryzen 7 7730U, 32GB, 512GB SSD and RTX 4050. Ideal for machine learning.","Ryzen 7 7730U, 32GB, 512GB SSD, RTX 4050, Windows 11",Machine Learning,https://example.com/images/laptops/200070.jpg,https://example.com/products/200070
200071,Lenovo IdeaPad Slim 3,Electronics,Laptop,Lenovo,IdeaPad Slim 3,Intel Core i5-13420H,16GB,256GB SSD,RTX 3050,15.6 FHD,Windows 11,43000,56000,23,4.4,1403,Silver,12 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Lenovo IdeaPad Slim 3 laptop with Intel Core i5-13420H, 16GB, 256GB SSD and RTX 3050. Ideal for machine learning.","Intel Core i5-13420H, 16GB, 256GB SSD, RTX 3050, Windows 11",Machine Learning,https://example.com/images/laptops/200071.jpg,https://example.com/products/200071
200072,Dell XPS 13,Electronics,Laptop,Dell,XPS 13,Intel Core i7-1355U,8GB,256GB SSD,RTX 4050,16 WQXGA,Windows 11,77000,87000,11,4.5,12213,Blue,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Dell XPS 13 laptop with Intel Core i7-1355U, 8GB, 256GB SSD and RTX 4050. Ideal for gaming.","Intel Core i7-1355U, 8GB, 256GB SSD, RTX 4050, Windows 11",Gaming,https://example.com/images/laptops/200072.jpg,https://example.com/products/200072
200073,Acer Swift Go,Electronics,Laptop,Acer,Swift Go,Ryzen 5 7530U,32GB,1TB SSD,RTX 3050,16 WQXGA,Windows 11,36000,47000,23,4.9,3956,Black,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Acer Swift Go laptop with Ryzen 5 7530U, 32GB, 1TB SSD and RTX 3050. Ideal for programming.","Ryzen 5 7530U, 32GB, 1TB SSD, RTX 3050, Windows 11",Programming,https://example.com/images/laptops/200073.jpg,https://example.com/products/200073
200074,Acer Predator Helios Neo,Electronics,Laptop,Acer,Predator Helios Neo,Ryzen 5 7530U,32GB,512GB SSD,RTX 4060,15.6 FHD,Windows 11,84000,95000,12,4.1,3941,Silver,10 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Acer Predator Helios Neo laptop with Ryzen 5 7530U, 32GB, 512GB SSD and RTX 4060. Ideal for machine learning.","Ryzen 5 7530U, 32GB, 512GB SSD, RTX 4060, Windows 11",Machine Learning,https://example.com/images/laptops/200074.jpg,https://example.com/products/200074
200075,Lenovo IdeaPad Slim 3,Electronics,Laptop,Lenovo,IdeaPad Slim 3,Ryzen 5 7535HS,16GB,256GB SSD,RTX 4060,14 OLED,Windows 11,74000,84000,12,4.8,13864,Silver,8 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Lenovo IdeaPad Slim 3 laptop with Ryzen 5 7535HS, 16GB, 256GB SSD and RTX 4060. Ideal for office.","Ryzen 5 7535HS, 16GB, 256GB SSD, RTX 4060, Windows 11",Office,https://example.com/images/laptops/200075.jpg,https://example.com/products/200075
200076,ASUS ROG Strix G16,Electronics,Laptop,ASUS,ROG Strix G16,Intel Core Ultra 5,32GB,256GB SSD,RTX 4050,14 FHD IPS,Windows 11,96000,108000,11,4.2,13968,Silver,8 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"ASUS ROG Strix G16 laptop with Intel Core Ultra 5, 32GB, 256GB SSD and RTX 4050. Ideal for office.","Intel Core Ultra 5, 32GB, 256GB SSD, RTX 4050, Windows 11",Office,https://example.com/images/laptops/200076.jpg,https://example.com/products/200076
200077,HP Envy x360,Electronics,Laptop,HP,Envy x360,Ryzen 5 7530U,16GB,512GB SSD,RTX 3050,14 OLED,Windows 11,61000,65000,6,4.5,2178,Blue,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"HP Envy x360 laptop with Ryzen 5 7530U, 16GB, 512GB SSD and RTX 3050. Ideal for office.","Ryzen 5 7530U, 16GB, 512GB SSD, RTX 3050, Windows 11",Office,https://example.com/images/laptops/200077.jpg,https://example.com/products/200077
200078,ASUS Zenbook 14,Electronics,Laptop,ASUS,Zenbook 14,Intel Core Ultra 5,32GB,1TB SSD,RTX 4060,14 OLED,Windows 11,86000,95000,9,4.7,15263,Silver,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"ASUS Zenbook 14 laptop with Intel Core Ultra 5, 32GB, 1TB SSD and RTX 4060. Ideal for office.","Intel Core Ultra 5, 32GB, 1TB SSD, RTX 4060, Windows 11",Office,https://example.com/images/laptops/200078.jpg,https://example.com/products/200078
200079,Dell G15,Electronics,Laptop,Dell,G15,Ryzen 7 7730U,32GB,1TB SSD,Integrated,14 FHD IPS,Windows 11,54000,65000,17,4.5,14954,Blue,10 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Dell G15 laptop with Ryzen 7 7730U, 32GB, 1TB SSD and Integrated. Ideal for office.","Ryzen 7 7730U, 32GB, 1TB SSD, Integrated, Windows 11",Office,https://example.com/images/laptops/200079.jpg,https://example.com/products/200079
200080,Acer Predator Helios Neo,Electronics,Laptop,Acer,Predator Helios Neo,Intel Core i7-13700H,32GB,256GB SSD,RTX 3050,14 OLED,Windows 11,37000,48000,23,4.2,5075,Black,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Acer Predator Helios Neo laptop with Intel Core i7-13700H, 32GB, 256GB SSD and RTX 3050. Ideal for machine learning.","Intel Core i7-13700H, 32GB, 256GB SSD, RTX 3050, Windows 11",Machine Learning,https://example.com/images/laptops/200080.jpg,https://example.com/products/200080
200081,Lenovo LOQ,Electronics,Laptop,Lenovo,LOQ,Intel Core i5-13420H,32GB,512GB SSD,RTX 4050,14 FHD IPS,Windows 11,44000,47000,6,4.8,9279,Grey,12 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Lenovo LOQ laptop with Intel Core i5-13420H, 32GB, 512GB SSD and RTX 4050. Ideal for machine learning.","Intel Core i5-13420H, 32GB, 512GB SSD, RTX 4050, Windows 11",Machine Learning,https://example.com/images/laptops/200081.jpg,https://example.com/products/200081
200082,Apple MacBook Air M2,Electronics,Laptop,Apple,MacBook Air M2,Apple M4,32GB,256GB SSD,Integrated,14 OLED,macOS,149000,163000,9,4.7,3747,Blue,8 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M2 laptop with Apple M4, 32GB, 256GB SSD and Integrated. Ideal for programming.","Apple M4, 32GB, 256GB SSD, Integrated, Windows 11",Programming,https://example.com/images/laptops/200082.jpg,https://example.com/products/200082
200083,Acer Predator Helios Neo,Electronics,Laptop,Acer,Predator Helios Neo,Intel Core i5-13420H,16GB,1TB SSD,RTX 4050,16 WQXGA,Windows 11,130000,138000,6,4.3,9476,Silver,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Acer Predator Helios Neo laptop with Intel Core i5-13420H, 16GB, 1TB SSD and RTX 4050. Ideal for machine learning.","Intel Core i5-13420H, 16GB, 1TB SSD, RTX 4050, Windows 11",Machine Learning,https://example.com/images/laptops/200083.jpg,https://example.com/products/200083
200084,Lenovo IdeaPad Slim 3,Electronics,Laptop,Lenovo,IdeaPad Slim 3,Intel Core i5-13420H,8GB,256GB SSD,RTX 3050,14 OLED,Windows 11,72000,78000,8,4.9,6603,Grey,8 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Lenovo IdeaPad Slim 3 laptop with Intel Core i5-13420H, 8GB, 256GB SSD and RTX 3050. Ideal for office.","Intel Core i5-13420H, 8GB, 256GB SSD, RTX 3050, Windows 11",Office,https://example.com/images/laptops/200084.jpg,https://example.com/products/200084
200085,Dell XPS 13,Electronics,Laptop,Dell,XPS 13,Ryzen 7 7730U,16GB,512GB SSD,RTX 4060,16 WQXGA,Windows 11,84000,95000,12,4.2,8164,Grey,8 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Dell XPS 13 laptop with Ryzen 7 7730U, 16GB, 512GB SSD and RTX 4060. Ideal for office.","Ryzen 7 7730U, 16GB, 512GB SSD, RTX 4060, Windows 11",Office,https://example.com/images/laptops/200085.jpg,https://example.com/products/200085
200086,Acer Predator Helios Neo,Electronics,Laptop,Acer,Predator Helios Neo,Intel Core i5-13420H,16GB,1TB SSD,Integrated,15.6 FHD,Windows 11,119000,131000,9,4.4,17601,Grey,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Acer Predator Helios Neo laptop with Intel Core i5-13420H, 16GB, 1TB SSD and Integrated. Ideal for machine learning.","Intel Core i5-13420H, 16GB, 1TB SSD, Integrated, Windows 11",Machine Learning,https://example.com/images/laptops/200086.jpg,https://example.com/products/200086
200087,Apple MacBook Air M3,Electronics,Laptop,Apple,MacBook Air M3,Apple M3,16GB,512GB SSD,RTX 3050,14 FHD IPS,macOS,186000,195000,5,4.2,11282,Silver,12 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M3 laptop with Apple M3, 16GB, 512GB SSD and RTX 3050. Ideal for students.","Apple M3, 16GB, 512GB SSD, RTX 3050, Windows 11",Students,https://example.com/images/laptops/200087.jpg,https://example.com/products/200087
200088,ASUS ROG Strix G16,Electronics,Laptop,ASUS,ROG Strix G16,Ryzen 7 7840HS,16GB,512GB SSD,Integrated,16 WQXGA,Windows 11,53000,65000,18,4.4,17572,Grey,12 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"ASUS ROG Strix G16 laptop with Ryzen 7 7840HS, 16GB, 512GB SSD and Integrated. Ideal for machine learning.","Ryzen 7 7840HS, 16GB, 512GB SSD, Integrated, Windows 11",Machine Learning,https://example.com/images/laptops/200088.jpg,https://example.com/products/200088
200089,Dell G15,Electronics,Laptop,Dell,G15,Intel Core i7-1355U,16GB,1TB SSD,RTX 3050,15.6 FHD,Windows 11,57000,65000,12,4.4,11290,Blue,12 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Dell G15 laptop with Intel Core i7-1355U, 16GB, 1TB SSD and RTX 3050. Ideal for machine learning.","Intel Core i7-1355U, 16GB, 1TB SSD, RTX 3050, Windows 11",Machine Learning,https://example.com/images/laptops/200089.jpg,https://example.com/products/200089
200090,Apple MacBook Air M2,Electronics,Laptop,Apple,MacBook Air M2,Apple M3,32GB,512GB SSD,RTX 3050,16 WQXGA,macOS,134000,144000,7,4.5,6807,Grey,8 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M2 laptop with Apple M3, 32GB, 512GB SSD and RTX 3050. Ideal for programming.","Apple M3, 32GB, 512GB SSD, RTX 3050, Windows 11",Programming,https://example.com/images/laptops/200090.jpg,https://example.com/products/200090
200091,ASUS ROG Strix G16,Electronics,Laptop,ASUS,ROG Strix G16,Intel Core i7-13650HX,16GB,256GB SSD,RTX 4050,14 OLED,Windows 11,92000,104000,12,4.5,16866,Silver,8 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"ASUS ROG Strix G16 laptop with Intel Core i7-13650HX, 16GB, 256GB SSD and RTX 4050. Ideal for students.","Intel Core i7-13650HX, 16GB, 256GB SSD, RTX 4050, Windows 11",Students,https://example.com/images/laptops/200091.jpg,https://example.com/products/200091
200092,HP Pavilion 15,Electronics,Laptop,HP,Pavilion 15,Intel Core i5-13420H,8GB,1TB SSD,RTX 4050,15.6 FHD,Windows 11,92000,96000,4,4.6,3516,Grey,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"HP Pavilion 15 laptop with Intel Core i5-13420H, 8GB, 1TB SSD and RTX 4050. Ideal for students.","Intel Core i5-13420H, 8GB, 1TB SSD, RTX 4050, Windows 11",Students,https://example.com/images/laptops/200092.jpg,https://example.com/products/200092
200093,HP Pavilion 15,Electronics,Laptop,HP,Pavilion 15,Intel Core i5-13420H,8GB,512GB SSD,RTX 4060,16 WQXGA,Windows 11,63000,72000,12,4.1,2076,Grey,12 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"HP Pavilion 15 laptop with Intel Core i5-13420H, 8GB, 512GB SSD and RTX 4060. Ideal for students.","Intel Core i5-13420H, 8GB, 512GB SSD, RTX 4060, Windows 11",Students,https://example.com/images/laptops/200093.jpg,https://example.com/products/200093
200094,Lenovo LOQ,Electronics,Laptop,Lenovo,LOQ,Ryzen 5 7535HS,8GB,1TB SSD,Integrated,16 WQXGA,Windows 11,73000,77000,5,5.0,14403,Silver,10 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Lenovo LOQ laptop with Ryzen 5 7535HS, 8GB, 1TB SSD and Integrated. Ideal for students.","Ryzen 5 7535HS, 8GB, 1TB SSD, Integrated, Windows 11",Students,https://example.com/images/laptops/200094.jpg,https://example.com/products/200094
200095,Dell XPS 13,Electronics,Laptop,Dell,XPS 13,Intel Core i7-1355U,16GB,512GB SSD,RTX 4050,14 OLED,Windows 11,112000,115000,3,4.6,16267,Black,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Dell XPS 13 laptop with Intel Core i7-1355U, 16GB, 512GB SSD and RTX 4050. Ideal for programming.","Intel Core i7-1355U, 16GB, 512GB SSD, RTX 4050, Windows 11",Programming,https://example.com/images/laptops/200095.jpg,https://example.com/products/200095
200096,ASUS Zenbook 14,Electronics,Laptop,ASUS,Zenbook 14,Intel Core Ultra 5,16GB,256GB SSD,RTX 4060,15.6 FHD,Windows 11,146000,149000,2,4.2,9928,Black,12 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"ASUS Zenbook 14 laptop with Intel Core Ultra 5, 16GB, 256GB SSD and RTX 4060. Ideal for office.","Intel Core Ultra 5, 16GB, 256GB SSD, RTX 4060, Windows 11",Office,https://example.com/images/laptops/200096.jpg,https://example.com/products/200096
200097,Apple MacBook Air M3,Electronics,Laptop,Apple,MacBook Air M3,Apple M2,8GB,256GB SSD,RTX 4060,14 OLED,macOS,196000,204000,4,4.9,6397,Blue,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M3 laptop with Apple M2, 8GB, 256GB SSD and RTX 4060. Ideal for office.","Apple M2, 8GB, 256GB SSD, RTX 4060, Windows 11",Office,https://example.com/images/laptops/200097.jpg,https://example.com/products/200097
200098,Acer Predator Helios Neo,Electronics,Laptop,Acer,Predator Helios Neo,Intel Core i7-13700H,8GB,256GB SSD,RTX 4050,15.6 FHD,Windows 11,106000,117000,9,4.5,450,Grey,8 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Acer Predator Helios Neo laptop with Intel Core i7-13700H, 8GB, 256GB SSD and RTX 4050. Ideal for machine learning.","Intel Core i7-13700H, 8GB, 256GB SSD, RTX 4050, Windows 11",Machine Learning,https://example.com/images/laptops/200098.jpg,https://example.com/products/200098
200099,Acer Predator Helios Neo,Electronics,Laptop,Acer,Predator Helios Neo,Ryzen 5 7530U,8GB,256GB SSD,RTX 4060,14 FHD IPS,Windows 11,95000,108000,12,4.2,3913,Blue,10 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Acer Predator Helios Neo laptop with Ryzen 5 7530U, 8GB, 256GB SSD and RTX 4060. Ideal for programming.","Ryzen 5 7530U, 8GB, 256GB SSD, RTX 4060, Windows 11",Programming,https://example.com/images/laptops/200099.jpg,https://example.com/products/200099
200100,Apple MacBook Air M2,Electronics,Laptop,Apple,MacBook Air M2,Apple M2,16GB,512GB SSD,RTX 4050,16 WQXGA,macOS,124000,130000,5,4.5,3324,Black,8 Hours,1.8 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M2 laptop with Apple M2, 16GB, 512GB SSD and RTX 4050. Ideal for programming.","Apple M2, 16GB, 512GB SSD, RTX 4050, Windows 11",Programming,https://example.com/images/laptops/200100.jpg,https://example.com/products/200100
200101,ASUS Vivobook 15,Electronics,Laptop,ASUS,Vivobook 15,Intel Core Ultra 5,32GB,1TB SSD,RTX 4060,14 OLED,Windows 11,96000,107000,10,4.9,6650,Grey,10 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"ASUS Vivobook 15 laptop with Intel Core Ultra 5, 32GB, 1TB SSD and RTX 4060. Ideal for programming.","Intel Core Ultra 5, 32GB, 1TB SSD, RTX 4060, Windows 11",Programming,https://example.com/images/laptops/200101.jpg,https://example.com/products/200101
200102,Dell G15,Electronics,Laptop,Dell,G15,Intel Core i5-1335U,32GB,256GB SSD,RTX 3050,14 OLED,Windows 11,139000,153000,9,4.4,3872,Black,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Dell G15 laptop with Intel Core i5-1335U, 32GB, 256GB SSD and RTX 3050. Ideal for gaming.","Intel Core i5-1335U, 32GB, 256GB SSD, RTX 3050, Windows 11",Gaming,https://example.com/images/laptops/200102.jpg,https://example.com/products/200102
200103,Apple MacBook Air M2,Electronics,Laptop,Apple,MacBook Air M2,Apple M2,32GB,256GB SSD,RTX 3050,16 WQXGA,macOS,189000,200000,6,4.3,4290,Silver,8 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Air M2 laptop with Apple M2, 32GB, 256GB SSD and RTX 3050. Ideal for gaming.","Apple M2, 32GB, 256GB SSD, RTX 3050, Windows 11",Gaming,https://example.com/images/laptops/200103.jpg,https://example.com/products/200103
200104,Apple MacBook Pro M4,Electronics,Laptop,Apple,MacBook Pro M4,Apple M2,8GB,256GB SSD,RTX 4050,15.6 FHD,macOS,147000,155000,5,4.8,11000,Silver,8 Hours,2.2 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Pro M4 laptop with Apple M2, 8GB, 256GB SSD and RTX 4050. Ideal for machine learning.","Apple M2, 8GB, 256GB SSD, RTX 4050, Windows 11",Machine Learning,https://example.com/images/laptops/200104.jpg,https://example.com/products/200104
200105,Acer Predator Helios Neo,Electronics,Laptop,Acer,Predator Helios Neo,Intel Core i7-13700H,8GB,1TB SSD,Integrated,14 FHD IPS,Windows 11,116000,124000,6,4.4,1213,Blue,10 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Acer Predator Helios Neo laptop with Intel Core i7-13700H, 8GB, 1TB SSD and Integrated. Ideal for programming.","Intel Core i7-13700H, 8GB, 1TB SSD, Integrated, Windows 11",Programming,https://example.com/images/laptops/200105.jpg,https://example.com/products/200105
200106,Apple MacBook Pro M4,Electronics,Laptop,Apple,MacBook Pro M4,Apple M4,32GB,1TB SSD,Integrated,14 OLED,macOS,100000,109000,8,4.2,15717,Black,12 Hours,1.5 kg,1 Year,In Stock,ShopWise Store,"Apple MacBook Pro M4 laptop with Apple M4, 32GB, 1TB SSD and Integrated. Ideal for machine learning.","Apple M4, 32GB, 1TB SSD, Integrated, Windows 11",Machine Learning,https://example.com/images/laptops/200106.jpg,https://example.com/products/200106
200107,Dell Inspiron 15,Electronics,Laptop,Dell,Inspiron 15,Intel Core i7-1355U,16GB,256GB SSD,RTX 4060,16 WQXGA,Windows 11,43000,56000,23,4.6,10103,Blue,8 Hours,1.2 kg,1 Year,In Stock,ShopWise Store,"Dell Inspiron 15 laptop with Intel Core i7-1355U, 16GB, 256GB SSD and RTX 4060. Ideal for students.","Intel Core i7-1355U, 16GB, 256GB SSD, RTX 4060, Windows 11",Students,https://example.com/images/laptops/200107.jpg,https://example.com/products/200107
